strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
greedy,10000000000000000000,1,9999700000000000000,30000,False,3,39999999999999992,286842105263157888,10000000000,10000000000000000000,greedy_e69c45f4-2f21-4af6-b02e-8ae95703a87e.json,e69c45f4-2f21-4af6-b02e-8ae95703a87e
optimized,200000000000000000000,1,199998500000000000000,30000,False,4,49999999999999992,76315789473684208,50000000000,200000000000000000000,optimized_ba35695b-e162-4b1f-9296-069aa7310d4d.json,ba35695b-e162-4b1f-9296-069aa7310d4d
optimized,50000000000000000000,1,49999400000000000000,30000,False,9,99999999999999984,221052631578947328,20000000000,50000000000000000000,optimized_c1193073-a9d8-483a-900e-58032faa122f.json,c1193073-a9d8-483a-900e-58032faa122f
greedy,100000000000000000000,1,99999400000000000000,30000,False,4,49999999999999992,50000000000000000,20000000000,100000000000000000000,greedy_be0016e9-ebf8-48d4-ac45-57492d157f27.json,be0016e9-ebf8-48d4-ac45-57492d157f27
greedy,10000000000000000000,1,9994000000000000000,30000,False,1,10000000000000000,221052631578947328,200000000000,10000000000000000000,greedy_0318a083-f75e-413e-83cf-841cb4c5f444.json,0318a083-f75e-413e-83cf-841cb4c5f444
optimized,10000000000000000000,1,9999700000000000000,30000,False,11,119999999999999984,50000000000000000,10000000000,10000000000000000000,optimized_18d3acdc-1191-44e9-b435-993e71b9a5bb.json,18d3acdc-1191-44e9-b435-993e71b9a5bb
optimized,10000000000000000000,1,9997000000000000000,30000,False,3,30000000000000000,260526315789473664,100000000000,10000000000000000000,optimized_e4347f4e-b2c5-46d4-bda1-971bd98e6b39.json,e4347f4e-b2c5-46d4-bda1-971bd98e6b39
optimized,200000000000000000000,1,199997000000000000000,30000,False,12,129999999999999984,260526315789473664,100000000000,200000000000000000000,optimized_96610e02-acc8-478b-abe2-c2c6145f57d9.json,96610e02-acc8-478b-abe2-c2c6145f57d9
uniform,10000000000000000000,5,49985000000000000000,150000,False,18,39999999999999992,168421052631578944,100000000000,50000000000000000000,uniform_d257d9ef-a044-476c-a8be-780d54533f5f.json,d257d9ef-a044-476c-a8be-780d54533f5f
greedy,50000000000000000000,1,49997000000000000000,30000,False,5,59999999999999992,247368421052631584,100000000000,50000000000000000000,greedy_2997cd56-66a4-4c01-9fc5-97df697b5fab.json,2997cd56-66a4-4c01-9fc5-97df697b5fab
uniform,20000000000000000000,5,99992500000000000000,150000,False,34,79999999999999984,76315789473684208,50000000000,100000000000000000000,uniform_3cd7c47b-de6b-4b07-99cc-4909f43d711d.json,3cd7c47b-de6b-4b07-99cc-4909f43d711d
greedy,50000000000000000000,1,49999400000000000000,30000,False,3,39999999999999992,207894736842105248,20000000000,50000000000000000000,greedy_89c4bb71-72c6-4ba5-971c-7c20aa7c5fff.json,89c4bb71-72c6-4ba5-971c-7c20aa7c5fff
greedy,200000000000000000000,1,199997000000000000000,30000,False,6,69999999999999992,89473684210526320,100000000000,200000000000000000000,greedy_a557a8cf-7410-43ff-9e28-da36134fc8ff.json,a557a8cf-7410-43ff-9e28-da36134fc8ff
optimized,10000000000000000000,1,9999400000000000000,30000,False,1,19999999999999996,207894736842105248,20000000000,10000000000000000000,optimized_32e28a0b-0e7f-4a12-b147-34813c2724de.json,32e28a0b-0e7f-4a12-b147-34813c2724de
optimized,10000000000000000000,1,9997000000000000000,30000,False,9,99999999999999984,155263157894736832,100000000000,10000000000000000000,optimized_eeb62552-6ba6-4bd3-9f65-ebf676e435f5.json,eeb62552-6ba6-4bd3-9f65-ebf676e435f5
optimized,100000000000000000000,1,99999400000000000000,30000,False,9,99999999999999984,155263157894736832,20000000000,100000000000000000000,optimized_315f8e37-33e6-4502-887c-092404b2d7aa.json,315f8e37-33e6-4502-887c-092404b2d7aa
uniform,2000000000000000000,5,9997000000000000000,150000,False,40,99999999999999984,234210526315789472,20000000000,10000000000000000000,uniform_8be25f98-39c1-4713-bf10-0c84964dced5.json,8be25f98-39c1-4713-bf10-0c84964dced5
greedy,50000000000000000000,1,49999400000000000000,30000,False,11,119999999999999984,194736842105263168,20000000000,50000000000000000000,greedy_2e43650a-6b48-4ec1-bedd-2d9f661ae3fa.json,2e43650a-6b48-4ec1-bedd-2d9f661ae3fa
uniform,40000000000000000000,5,199992500000000000000,150000,False,52,139999999999999984,300000000000000000,50000000000,200000000000000000000,uniform_719bcdd8-7289-4ea4-9235-58720abefb58.json,719bcdd8-7289-4ea4-9235-58720abefb58
greedy,100000000000000000000,1,99994000000000000000,30000,False,7,79999999999999984,102631578947368416,200000000000,100000000000000000000,greedy_923c4e72-0eb5-469b-9675-fc9f420ddb30.json,923c4e72-0eb5-469b-9675-fc9f420ddb30
uniform,10000000000000000000,5,49998500000000000000,150000,False,50,129999999999999984,234210526315789472,10000000000,50000000000000000000,uniform_7f7ef00c-8274-4870-ae4b-a944836e30c3.json,7f7ef00c-8274-4870-ae4b-a944836e30c3
optimized,50000000000000000000,1,49997000000000000000,30000,False,6,69999999999999992,181578947368421056,100000000000,50000000000000000000,optimized_35e01f36-8269-4065-9dab-8eac50238a6f.json,35e01f36-8269-4065-9dab-8eac50238a6f
uniform,20000000000000000000,5,99997000000000000000,150000,False,55,150000000000000000,194736842105263168,20000000000,100000000000000000000,uniform_56f89bc2-6dd1-48db-9830-a0141e5fc840.json,56f89bc2-6dd1-48db-9830-a0141e5fc840
greedy,100000000000000000000,1,99999700000000000000,30000,False,11,119999999999999984,115789473684210528,10000000000,100000000000000000000,greedy_c56fbe45-3fa1-41f0-81c1-c1274d654c32.json,c56fbe45-3fa1-41f0-81c1-c1274d654c32
greedy,10000000000000000000,1,9998500000000000000,30000,False,12,129999999999999984,168421052631578944,50000000000,10000000000000000000,greedy_6771f29a-e525-4897-9a52-0d89d99dbfbf.json,6771f29a-e525-4897-9a52-0d89d99dbfbf
uniform,2000000000000000000,5,9992500000000000000,150000,False,55,150000000000000000,155263157894736832,50000000000,10000000000000000000,uniform_66470b6f-9626-4e95-8694-d4a9107c1131.json,66470b6f-9626-4e95-8694-d4a9107c1131
optimized,50000000000000000000,1,49999400000000000000,30000,False,6,69999999999999992,115789473684210528,20000000000,50000000000000000000,optimized_20515995-8f3a-4816-8012-846689c63fbe.json,20515995-8f3a-4816-8012-846689c63fbe
optimized,200000000000000000000,1,199994000000000000000,30000,False,1,10000000000000000,286842105263157888,200000000000,200000000000000000000,optimized_90f8842c-9fda-484f-a508-27fbffa7b3cc.json,90f8842c-9fda-484f-a508-27fbffa7b3cc
greedy,100000000000000000000,1,99999400000000000000,30000,False,10,109999999999999968,89473684210526320,20000000000,100000000000000000000,greedy_dc1f1c6a-cd15-4516-bf4d-b7f5e910da1f.json,dc1f1c6a-cd15-4516-bf4d-b7f5e910da1f
uniform,2000000000000000000,5,9992500000000000000,150000,False,4,10000000000000000,50000000000000000,50000000000,10000000000000000000,uniform_b4522dc0-3363-4656-9e0f-fdadba8a62ab.json,b4522dc0-3363-4656-9e0f-fdadba8a62ab
uniform,10000000000000000000,5,49997000000000000000,150000,False,22,49999999999999992,168421052631578944,20000000000,50000000000000000000,uniform_f3882091-37af-473a-939d-a6ad25f7a6d6.json,f3882091-37af-473a-939d-a6ad25f7a6d6
greedy,100000000000000000000,1,99998500000000000000,30000,False,15,150000000000000000,247368421052631584,50000000000,100000000000000000000,greedy_1ec76378-5b04-422f-a221-8697019b888f.json,1ec76378-5b04-422f-a221-8697019b888f
uniform,10000000000000000000,5,49985000000000000000,150000,False,14,30000000000000000,234210526315789472,100000000000,50000000000000000000,uniform_1167adc8-1f3b-4a5a-b117-c7c92e0dc479.json,1167adc8-1f3b-4a5a-b117-c7c92e0dc479
uniform,10000000000000000000,5,49997000000000000000,150000,False,9,19999999999999996,286842105263157888,20000000000,50000000000000000000,uniform_361f1e58-c423-42b1-bfc4-00e0a865fff2.json,361f1e58-c423-42b1-bfc4-00e0a865fff2
uniform,40000000000000000000,5,199985000000000000000,150000,False,30,69999999999999992,273684210526315744,100000000000,200000000000000000000,uniform_ed294d62-de1b-44aa-bb5c-34ddd1b70bf8.json,ed294d62-de1b-44aa-bb5c-34ddd1b70bf8
optimized,50000000000000000000,1,49998500000000000000,30000,False,7,79999999999999984,247368421052631584,50000000000,50000000000000000000,optimized_694a4c9d-6538-4bea-9fd1-bccec472fd05.json,694a4c9d-6538-4bea-9fd1-bccec472fd05
greedy,50000000000000000000,1,49999700000000000000,30000,False,6,69999999999999992,260526315789473664,10000000000,50000000000000000000,greedy_90f7e91c-4674-4c18-bd43-3f558582a121.json,90f7e91c-4674-4c18-bd43-3f558582a121
optimized,50000000000000000000,1,49994000000000000000,30000,False,6,69999999999999992,194736842105263168,200000000000,50000000000000000000,optimized_0f50372e-04c8-4a26-9a44-5bd56a681652.json,0f50372e-04c8-4a26-9a44-5bd56a681652
uniform,40000000000000000000,5,199998500000000000000,150000,False,55,150000000000000000,168421052631578944,10000000000,200000000000000000000,uniform_a54c808e-4b6e-4895-8f26-16fb3cca9b9f.json,a54c808e-4b6e-4895-8f26-16fb3cca9b9f
optimized,10000000000000000000,1,9997000000000000000,30000,False,8,89999999999999984,260526315789473664,100000000000,10000000000000000000,optimized_60778161-60a1-4f27-b46f-bbdb9d1370e7.json,60778161-60a1-4f27-b46f-bbdb9d1370e7
optimized,10000000000000000000,1,9994000000000000000,30000,False,1,10000000000000000,181578947368421056,200000000000,10000000000000000000,optimized_c38e66a9-fb75-4b31-9b06-f3955d4ee2a9.json,c38e66a9-fb75-4b31-9b06-f3955d4ee2a9
optimized,200000000000000000000,1,199994000000000000000,30000,False,15,150000000000000000,50000000000000000,200000000000,200000000000000000000,optimized_207b820d-6f7b-4561-8431-9128e46cf5b6.json,207b820d-6f7b-4561-8431-9128e46cf5b6
uniform,20000000000000000000,5,99997000000000000000,150000,False,52,139999999999999984,234210526315789472,20000000000,100000000000000000000,uniform_9debf1ee-ef07-46c1-8643-db7b9ec4cdc8.json,9debf1ee-ef07-46c1-8643-db7b9ec4cdc8
uniform,20000000000000000000,5,99997000000000000000,150000,False,52,139999999999999984,142105263157894736,20000000000,100000000000000000000,uniform_3323c858-abd5-4071-9ab2-74f1cef275af.json,3323c858-abd5-4071-9ab2-74f1cef275af
greedy,10000000000000000000,1,9999400000000000000,30000,False,5,59999999999999992,207894736842105248,20000000000,10000000000000000000,greedy_18688077-958d-4b94-a07e-41391e960655.json,18688077-958d-4b94-a07e-41391e960655
optimized,10000000000000000000,1,9994000000000000000,30000,False,7,79999999999999984,155263157894736832,200000000000,10000000000000000000,optimized_c0a0d3fa-3635-45f4-a691-02edcda1d088.json,c0a0d3fa-3635-45f4-a691-02edcda1d088
uniform,2000000000000000000,5,9998500000000000000,150000,False,9,19999999999999996,181578947368421056,10000000000,10000000000000000000,uniform_e45cc37c-f85a-438f-b117-b2220680332a.json,e45cc37c-f85a-438f-b117-b2220680332a
uniform,10000000000000000000,5,49997000000000000000,150000,False,26,59999999999999992,76315789473684208,20000000000,50000000000000000000,uniform_3b396d3c-a2fd-48e8-b630-2d1ff207989e.json,3b396d3c-a2fd-48e8-b630-2d1ff207989e
optimized,10000000000000000000,1,9998500000000000000,30000,False,5,59999999999999992,115789473684210528,50000000000,10000000000000000000,optimized_24aae684-7b0e-41ee-8fe5-75571f0f6d76.json,24aae684-7b0e-41ee-8fe5-75571f0f6d76
uniform,10000000000000000000,5,49985000000000000000,150000,False,34,79999999999999984,260526315789473664,100000000000,50000000000000000000,uniform_18e7195f-6270-4f96-9879-eb90ed09c2d7.json,18e7195f-6270-4f96-9879-eb90ed09c2d7
optimized,100000000000000000000,1,99994000000000000000,30000,False,11,119999999999999984,115789473684210528,200000000000,100000000000000000000,optimized_d4b08c83-d92e-4e84-8fee-fb1ab7f827fa.json,d4b08c83-d92e-4e84-8fee-fb1ab7f827fa
optimized,10000000000000000000,1,9998500000000000000,30000,False,11,119999999999999984,168421052631578944,50000000000,10000000000000000000,optimized_f8473067-f40f-4fa2-9a9f-f7a598472a59.json,f8473067-f40f-4fa2-9a9f-f7a598472a59
optimized,200000000000000000000,1,199994000000000000000,30000,False,13,139999999999999984,142105263157894736,200000000000,200000000000000000000,optimized_41f5598a-6877-458d-a5b0-bab85d429ded.json,41f5598a-6877-458d-a5b0-bab85d429ded
uniform,20000000000000000000,5,99985000000000000000,150000,False,44,109999999999999968,260526315789473664,100000000000,100000000000000000000,uniform_867f5c60-c5db-411a-b821-0fdc97f5e88e.json,867f5c60-c5db-411a-b821-0fdc97f5e88e
optimized,50000000000000000000,1,49999700000000000000,30000,False,8,89999999999999984,50000000000000000,10000000000,50000000000000000000,optimized_541485fc-c9af-4ff8-9268-f9d598911a8a.json,541485fc-c9af-4ff8-9268-f9d598911a8a
optimized,10000000000000000000,1,9999700000000000000,30000,False,5,59999999999999992,273684210526315744,10000000000,10000000000000000000,optimized_ee17742a-069d-4d14-aa9e-298e37b35906.json,ee17742a-069d-4d14-aa9e-298e37b35906
greedy,200000000000000000000,1,199999400000000000000,30000,False,4,49999999999999992,102631578947368416,20000000000,200000000000000000000,greedy_bbbd782b-340e-4d60-9a7a-54c21be3d08e.json,bbbd782b-340e-4d60-9a7a-54c21be3d08e
optimized,50000000000000000000,1,49998500000000000000,30000,False,1,10000000000000000,115789473684210528,50000000000,50000000000000000000,optimized_69167d42-95a0-4d2f-b653-784e92a0c226.json,69167d42-95a0-4d2f-b653-784e92a0c226
uniform,20000000000000000000,5,99992500000000000000,150000,False,14,30000000000000000,286842105263157888,50000000000,100000000000000000000,uniform_87b41fab-7e67-4ae0-b16f-d2aa038c7655.json,87b41fab-7e67-4ae0-b16f-d2aa038c7655
optimized,100000000000000000000,1,99999700000000000000,30000,False,3,39999999999999992,300000000000000000,10000000000,100000000000000000000,optimized_fa87bbd4-0e2d-4232-9689-3ea4308bba27.json,fa87bbd4-0e2d-4232-9689-3ea4308bba27
greedy,200000000000000000000,1,199999400000000000000,30000,False,6,69999999999999992,115789473684210528,20000000000,200000000000000000000,greedy_af00d6b5-f40a-44f7-b388-44f9e06481e6.json,af00d6b5-f40a-44f7-b388-44f9e06481e6
optimized,10000000000000000000,1,9994000000000000000,30000,False,5,59999999999999992,300000000000000000,200000000000,10000000000000000000,optimized_eeaf2e0f-ab8b-491a-8648-f347d46caece.json,eeaf2e0f-ab8b-491a-8648-f347d46caece
uniform,10000000000000000000,5,49985000000000000000,150000,False,4,10000000000000000,273684210526315744,100000000000,50000000000000000000,uniform_aad4dc51-6345-4e50-b7ad-782cc4218b06.json,aad4dc51-6345-4e50-b7ad-782cc4218b06
greedy,10000000000000000000,1,9999700000000000000,30000,False,4,49999999999999992,102631578947368416,10000000000,10000000000000000000,greedy_88525d89-2e9e-489b-9d62-4450eda8d62d.json,88525d89-2e9e-489b-9d62-4450eda8d62d
uniform,2000000000000000000,5,9992500000000000000,150000,False,37,89999999999999984,76315789473684208,50000000000,10000000000000000000,uniform_d06699f4-fb28-4508-ac9d-8d7781238166.json,d06699f4-fb28-4508-ac9d-8d7781238166
optimized,10000000000000000000,1,9999700000000000000,30000,False,11,119999999999999984,286842105263157888,10000000000,10000000000000000000,optimized_0d595a52-8bc7-45c6-ade2-7f709593e39c.json,0d595a52-8bc7-45c6-ade2-7f709593e39c
uniform,20000000000000000000,5,99998500000000000000,150000,False,47,119999999999999984,181578947368421056,10000000000,100000000000000000000,uniform_e8e434d5-5081-48f0-9b3b-41ff561d8cdb.json,e8e434d5-5081-48f0-9b3b-41ff561d8cdb
uniform,40000000000000000000,5,199985000000000000000,150000,False,47,119999999999999984,260526315789473664,100000000000,200000000000000000000,uniform_6f6a21ec-f930-4bc2-8bf3-88a32d1aa1f0.json,6f6a21ec-f930-4bc2-8bf3-88a32d1aa1f0
uniform,20000000000000000000,5,99970000000000000000,150000,False,50,129999999999999984,300000000000000000,200000000000,100000000000000000000,uniform_f087335a-da6f-42cd-a829-811053e14654.json,f087335a-da6f-42cd-a829-811053e14654
greedy,200000000000000000000,1,199999400000000000000,30000,False,13,139999999999999984,221052631578947328,20000000000,200000000000000000000,greedy_85d7a43a-3d2a-4fa1-a042-224135a76d9a.json,85d7a43a-3d2a-4fa1-a042-224135a76d9a
greedy,50000000000000000000,1,49999700000000000000,30000,False,15,150000000000000000,89473684210526320,10000000000,50000000000000000000,greedy_7d009508-69e9-4eab-b07c-ef29eefdafa7.json,7d009508-69e9-4eab-b07c-ef29eefdafa7
greedy,10000000000000000000,1,9998500000000000000,30000,False,11,119999999999999984,50000000000000000,50000000000,10000000000000000000,greedy_7ef43477-d57b-4ace-923b-c20486402524.json,7ef43477-d57b-4ace-923b-c20486402524
optimized,100000000000000000000,1,99999400000000000000,30000,False,9,99999999999999984,142105263157894736,20000000000,100000000000000000000,optimized_d43df666-4baa-4a96-867f-06d6575bdd78.json,d43df666-4baa-4a96-867f-06d6575bdd78
greedy,100000000000000000000,1,99994000000000000000,30000,False,13,139999999999999984,155263157894736832,200000000000,100000000000000000000,greedy_064f667f-2fc5-424d-997b-9dad05dd514c.json,064f667f-2fc5-424d-997b-9dad05dd514c
greedy,50000000000000000000,1,49997000000000000000,30000,False,8,89999999999999984,102631578947368416,100000000000,50000000000000000000,greedy_3559edbe-5654-43ff-ba18-1bd15e5c01c3.json,3559edbe-5654-43ff-ba18-1bd15e5c01c3
greedy,50000000000000000000,1,49999700000000000000,30000,False,15,150000000000000000,115789473684210528,10000000000,50000000000000000000,greedy_6a0f0208-188d-4730-909d-7a70d3e41861.json,6a0f0208-188d-4730-909d-7a70d3e41861
greedy,200000000000000000000,1,199999700000000000000,30000,False,4,49999999999999992,286842105263157888,10000000000,200000000000000000000,greedy_b34f5334-ac53-4f3d-a091-76a5b8dfbec7.json,b34f5334-ac53-4f3d-a091-76a5b8dfbec7
optimized,100000000000000000000,1,99999700000000000000,30000,False,5,59999999999999992,247368421052631584,10000000000,100000000000000000000,optimized_30eb7e8c-0ff8-4ee4-bfa8-5a3e9fad0099.json,30eb7e8c-0ff8-4ee4-bfa8-5a3e9fad0099
optimized,50000000000000000000,1,49997000000000000000,30000,False,10,109999999999999968,102631578947368416,100000000000,50000000000000000000,optimized_3026f5fa-331d-4554-95b8-e835e2f2565e.json,3026f5fa-331d-4554-95b8-e835e2f2565e
