strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
uniform,20,5,80,150000,False,4,0.5,0.255,1.0,1000000.0,uniform_a5168088-b507-4d1e-85ec-eed13df8eee2.json,a5168088-b507-4d1e-85ec-eed13df8eee2
greedy,100,1,100,30000,False,1,,,,,greedy_98471a63-8842-46a9-8f8a-ad6a4fe19e91.json,98471a63-8842-46a9-8f8a-ad6a4fe19e91
optimized,100,1,0,30000,False,50,5e+17,1.325e+17,177.0,10000000.0,optimized_2109de78-fd0c-4ec6-a1f9-45ee73e9218a.json,2109de78-fd0c-4ec6-a1f9-45ee73e9218a
uniform,20,5,80,150000,False,4,,,,,uniform_65eb82cc-08a9-4442-a038-c925bb45ed9c.json,65eb82cc-08a9-4442-a038-c925bb45ed9c
uniform,20,5,80,150000,False,96,5e+17,3.775e+17,1000.0,10000.0,uniform_f8c226fa-0aa4-4005-aa17-c3c6eaf85adb.json,f8c226fa-0aa4-4005-aa17-c3c6eaf85adb
optimized,100,1,200,30000,False,1,,,,,optimized_6f7dd5ad-43f3-4af5-ad89-3930a1082b69.json,6f7dd5ad-43f3-4af5-ad89-3930a1082b69
uniform,20,5,80,150000,False,4,,,,,uniform_119882e6-cad8-4476-ba34-0bae1aff018b.json,119882e6-cad8-4476-ba34-0bae1aff018b
greedy,100,1,100,30000,False,13,1.325e+17,1.325e+17,1.0,100000.0,greedy_01aa0b8d-78cc-4c51-a3c9-90b309f946a1.json,01aa0b8d-78cc-4c51-a3c9-90b309f946a1
optimized,100,1,0,30000,False,50,5e+17,5e+17,1.0,1000000.0,optimized_b20271bd-2a85-49d1-80ac-ac5c3930426f.json,b20271bd-2a85-49d1-80ac-ac5c3930426f
optimized,100,1,200,30000,False,37,3.775e+17,1e+16,177.0,10000.0,optimized_48e7debb-bcf9-4947-a6fe-2a992142b271.json,48e7debb-bcf9-4947-a6fe-2a992142b271
optimized,100,1,200,30000,False,1,,,,,optimized_fac0f91b-56c4-4fcf-adc0-8dcf519a4323.json,fac0f91b-56c4-4fcf-adc0-8dcf519a4323
uniform,20,5,0,150000,False,4,1e+16,5e+17,1000.0,10000.0,uniform_077053e0-2edf-4a4d-8d81-2e58d8209fd4.json,077053e0-2edf-4a4d-8d81-2e58d8209fd4
optimized,100,1,200,30000,False,1,,,,,optimized_2d5a6e15-471b-4886-a4aa-1d6cb1383905.json,2d5a6e15-471b-4886-a4aa-1d6cb1383905
uniform,20,5,0,150000,False,77,2.55e+17,2.55e+17,177.0,100000.0,uniform_2cdae238-0f41-495c-9409-041a99382270.json,2cdae238-0f41-495c-9409-041a99382270
greedy,100,1,100,30000,False,1,,,,,greedy_34f348d9-3e18-49fd-a6c5-cb41c70f6686.json,34f348d9-3e18-49fd-a6c5-cb41c70f6686
optimized,100,1,200,30000,False,1,,,,,optimized_97788cac-8317-4965-94ca-dd71a7bf3650.json,97788cac-8317-4965-94ca-dd71a7bf3650
greedy,100,1,100,30000,False,1,0.255,0.01,177.0,100000.0,greedy_1dfe0c64-7e77-4bfd-b5c7-65d2dcd7bcbc.json,1dfe0c64-7e77-4bfd-b5c7-65d2dcd7bcbc
greedy,100,1,100,30000,False,1,,,,,greedy_8c03fb70-8775-44f8-b3ad-8c285975d8ea.json,8c03fb70-8775-44f8-b3ad-8c285975d8ea
optimized,100,1,200,30000,False,25,2.55e+17,2.55e+17,1000.0,10000000.0,optimized_e0da22cf-1e11-4ef4-8404-0ddf1ebc4efe.json,e0da22cf-1e11-4ef4-8404-0ddf1ebc4efe
uniform,20,5,80,150000,False,4,,,,,uniform_666d85f8-f382-463e-af57-91102b13f538.json,666d85f8-f382-463e-af57-91102b13f538
optimized,100,1,200,30000,False,1,,,,,optimized_f811f204-6881-4baf-a20e-44b1945fbffa.json,f811f204-6881-4baf-a20e-44b1945fbffa
greedy,100,1,100,30000,False,1,0.255,0.3775,5.0,1000.0,greedy_d6264f4a-9be0-4038-9421-3c71e73b9aed.json,d6264f4a-9be0-4038-9421-3c71e73b9aed
optimized,100,1,200,30000,False,1,,,,,optimized_de51c6ca-8055-4e85-8560-c6f360e24962.json,de51c6ca-8055-4e85-8560-c6f360e24962
optimized,100,1,200,30000,False,1,1e+16,1.325e+17,31.0,10000.0,optimized_8c806163-7751-47b1-9bec-b329c6a34cf2.json,8c806163-7751-47b1-9bec-b329c6a34cf2
greedy,100,1,100,30000,False,1,0.255,0.5,177.0,1000000.0,greedy_6747da59-fc29-49bd-8946-eba68eed3e38.json,6747da59-fc29-49bd-8946-eba68eed3e38
optimized,100,1,200,30000,False,1,,,,,optimized_27fa1984-fc09-466a-9f95-745ac980c567.json,27fa1984-fc09-466a-9f95-745ac980c567
greedy,100,1,100,30000,False,1,0.1325,0.5,31.0,1000.0,greedy_1c2a1ada-376f-4ba3-b9cc-ca2980e29323.json,1c2a1ada-376f-4ba3-b9cc-ca2980e29323
greedy,100,1,100,30000,False,37,3.775e+17,1e+16,5.0,10000.0,greedy_b914822f-0401-48bd-9518-21b48fd82d69.json,b914822f-0401-48bd-9518-21b48fd82d69
uniform,20,5,80,150000,False,96,5e+17,5e+17,177.0,100000.0,uniform_075a883a-7e98-4cb0-ade1-136b4a2be028.json,075a883a-7e98-4cb0-ade1-136b4a2be028
uniform,20,5,80,150000,False,4,,,,,uniform_779c8793-729f-4057-8efe-c9bd49622f1c.json,779c8793-729f-4057-8efe-c9bd49622f1c
greedy,100,1,100,30000,False,1,0.1325,0.255,31.0,10000000.0,greedy_df4b6cb1-01f7-4c97-a629-c5275302091f.json,df4b6cb1-01f7-4c97-a629-c5275302091f
optimized,100,1,200,30000,False,1,,,,,optimized_f66bfcf1-3c34-4832-a3f5-c170030cdfca.json,f66bfcf1-3c34-4832-a3f5-c170030cdfca
optimized,100,1,200,30000,False,1,,,,,optimized_08dec257-a867-40e2-94ad-b7ad81ec6f7d.json,08dec257-a867-40e2-94ad-b7ad81ec6f7d
greedy,100,1,100,30000,False,1,,,,,greedy_f631ab2a-4c9b-4ae6-9bb7-50e5f7f97f5c.json,f631ab2a-4c9b-4ae6-9bb7-50e5f7f97f5c
greedy,100,1,100,30000,False,37,3.775e+17,5e+17,1.0,1000000.0,greedy_0d1385a3-3eae-4be7-8da2-b5d618ff9633.json,0d1385a3-3eae-4be7-8da2-b5d618ff9633
uniform,20,5,0,150000,False,4,1e+16,2.55e+17,31.0,100000.0,uniform_26f9879a-271c-435a-865f-01f541c1b747.json,26f9879a-271c-435a-865f-01f541c1b747
optimized,100,1,200,30000,False,1,,,,,optimized_5f6cc8ae-12d2-4d47-b735-feb15f2f6d3e.json,5f6cc8ae-12d2-4d47-b735-feb15f2f6d3e
greedy,100,1,100,30000,False,1,,,,,greedy_de51c6ca-8055-4e85-8560-c6f360e24962.json,de51c6ca-8055-4e85-8560-c6f360e24962
uniform,20,5,80,150000,False,4,,,,,uniform_373d58cf-b7ad-4abb-aff4-97e111884637.json,373d58cf-b7ad-4abb-aff4-97e111884637
greedy,100,1,100,30000,False,1,,,,,greedy_0a71de54-7c60-4a02-ae08-0bf6033b87c2.json,0a71de54-7c60-4a02-ae08-0bf6033b87c2
greedy,100,1,100,30000,False,1,0.5,0.255,31.0,10000.0,greedy_277bb58b-9cc3-4559-91c5-3965c193661b.json,277bb58b-9cc3-4559-91c5-3965c193661b
optimized,100,1,200,30000,False,1,,,,,optimized_70f936bd-db0a-4ee4-870d-b1fdf3679894.json,70f936bd-db0a-4ee4-870d-b1fdf3679894
uniform,20,5,80,150000,False,50,1.325e+17,1.325e+17,177.0,10000.0,uniform_84c09b62-3818-4956-b88f-86c02ccbe042.json,84c09b62-3818-4956-b88f-86c02ccbe042
greedy,100,1,100,30000,False,1,,,,,greedy_367f6fb9-6f51-4796-abbc-07f9ebd86998.json,367f6fb9-6f51-4796-abbc-07f9ebd86998
optimized,100,1,0,30000,False,25,2.55e+17,2.55e+17,31.0,10000.0,optimized_8a95a558-71d4-4f62-a929-4dce2ecae1aa.json,8a95a558-71d4-4f62-a929-4dce2ecae1aa
greedy,100,1,100,30000,False,25,2.55e+17,3.775e+17,1.0,1000.0,greedy_2e29399f-7182-4774-891f-2d4f3e94330e.json,2e29399f-7182-4774-891f-2d4f3e94330e
optimized,100,1,200,30000,False,1,0.3775,0.1325,5.0,100000.0,optimized_3faab0bc-b23a-4eb5-814a-adc71295c336.json,3faab0bc-b23a-4eb5-814a-adc71295c336
uniform,20,5,80,150000,False,4,1e+16,2.55e+17,1000.0,1000.0,uniform_604fe7ce-e1a2-4cef-919e-6592bd3165b8.json,604fe7ce-e1a2-4cef-919e-6592bd3165b8
greedy,100,1,100,30000,False,25,2.55e+17,2.55e+17,1.0,10000.0,greedy_ddf7c0e1-efec-481a-83f3-c9f4c93f2ec2.json,ddf7c0e1-efec-481a-83f3-c9f4c93f2ec2
optimized,100,1,200,30000,False,1,0.3775,0.1325,177.0,10000.0,optimized_42bc8ce5-a4d1-42bd-878d-96c950407b2c.json,42bc8ce5-a4d1-42bd-878d-96c950407b2c
uniform,20,5,80,150000,False,50,1.325e+17,5e+17,5.0,1000.0,uniform_3e8cf6bb-fa43-472d-8957-a30c4ffb0e6d.json,3e8cf6bb-fa43-472d-8957-a30c4ffb0e6d
greedy,100,1,100,30000,False,1,,,,,greedy_b73d4338-d49f-425e-85de-cfbeab165222.json,b73d4338-d49f-425e-85de-cfbeab165222
optimized,100,1,200,30000,False,1,,,,,optimized_4dd583db-666b-42be-b0c5-11fad8b54ad4.json,4dd583db-666b-42be-b0c5-11fad8b54ad4
uniform,20,5,80,150000,False,4,0.3775,0.1325,1.0,10000.0,uniform_8c008ae8-0c6c-47ac-a6b3-e51db000545e.json,8c008ae8-0c6c-47ac-a6b3-e51db000545e
optimized,100,1,200,30000,False,1,,,,,optimized_25be7da1-a982-4081-86d2-1ebaf3a25942.json,25be7da1-a982-4081-86d2-1ebaf3a25942
optimized,100,1,200,30000,False,1,,,,,optimized_5f5541f2-525b-4726-a7ab-79857c07f352.json,5f5541f2-525b-4726-a7ab-79857c07f352
uniform,20,5,80,150000,False,4,,,,,uniform_5c7fe82c-0773-47d4-bc6a-bfabf37db28d.json,5c7fe82c-0773-47d4-bc6a-bfabf37db28d
greedy,100,1,100,30000,False,1,0.01,0.01,5.0,10000.0,greedy_f0703042-3366-4bf7-a3cb-1cf7b93dbf14.json,f0703042-3366-4bf7-a3cb-1cf7b93dbf14
uniform,20,5,80,150000,False,4,,,,,uniform_1fa87ddc-b3ac-4ecb-8aa2-1cf06ba4a457.json,1fa87ddc-b3ac-4ecb-8aa2-1cf06ba4a457
optimized,100,1,0,30000,False,1,1e+16,3.775e+17,31.0,1000000.0,optimized_bb6ad134-e44d-4bc9-9674-5fee19caed1b.json,bb6ad134-e44d-4bc9-9674-5fee19caed1b
optimized,100,1,200,30000,False,1,,,,,optimized_c4335837-dcf3-497a-abea-2e8b258f7789.json,c4335837-dcf3-497a-abea-2e8b258f7789
optimized,100,1,200,30000,False,1,,,,,optimized_b9f31209-47c4-4be5-af80-3ea700b43905.json,b9f31209-47c4-4be5-af80-3ea700b43905
greedy,100,1,100,30000,False,1,1e+16,5e+17,31.0,1000.0,greedy_00e33d86-9dcd-47ed-a0f9-079169011774.json,00e33d86-9dcd-47ed-a0f9-079169011774
optimized,100,1,200,30000,False,1,,,,,optimized_0d996c1f-abfd-46c0-9c59-bb4633881cb9.json,0d996c1f-abfd-46c0-9c59-bb4633881cb9
greedy,100,1,100,30000,False,37,3.775e+17,1e+16,1000.0,100000.0,greedy_e110414a-d807-4a5c-bb9d-ed3e4d955615.json,e110414a-d807-4a5c-bb9d-ed3e4d955615
optimized,100,1,200,30000,False,13,1.325e+17,5e+17,5.0,1000.0,optimized_3e8cf6bb-fa43-472d-8957-a30c4ffb0e6d.json,3e8cf6bb-fa43-472d-8957-a30c4ffb0e6d
optimized,100,1,200,30000,False,1,0.1325,0.255,1000.0,10000.0,optimized_9ab1f872-43a5-4f24-a2d7-4a91816c68fc.json,9ab1f872-43a5-4f24-a2d7-4a91816c68fc
greedy,100,1,100,30000,False,1,,,,,greedy_8f938a1f-202b-4344-ad6b-adead4ddebab.json,8f938a1f-202b-4344-ad6b-adead4ddebab
greedy,100,1,100,30000,False,1,,,,,greedy_1e643f34-16d2-45e9-9cae-b254b538944b.json,1e643f34-16d2-45e9-9cae-b254b538944b
optimized,100,1,0,30000,False,37,3.775e+17,5e+17,5.0,1000.0,optimized_ed7f20c3-9157-4623-85b5-029d94ed7248.json,ed7f20c3-9157-4623-85b5-029d94ed7248
optimized,100,1,200,30000,False,25,2.55e+17,5e+17,1.0,1000000.0,optimized_02acd834-22e4-45e0-a80c-d229ac896880.json,02acd834-22e4-45e0-a80c-d229ac896880
greedy,100,1,100,30000,False,1,0.5,0.01,177.0,10000.0,greedy_4475220d-e0c9-4187-8818-ba22e0cbc6bf.json,4475220d-e0c9-4187-8818-ba22e0cbc6bf
uniform,20,5,80,150000,False,4,0.1325,0.255,31.0,100000.0,uniform_f87ae358-10de-4a30-92a5-af74a182f95d.json,f87ae358-10de-4a30-92a5-af74a182f95d
uniform,20,5,80,150000,False,4,,,,,uniform_0153daa7-7fd0-426b-b2fb-a7cff79e8584.json,0153daa7-7fd0-426b-b2fb-a7cff79e8584
optimized,100,1,200,30000,False,1,0.255,0.5,5.0,1000000.0,optimized_4c2dc2fa-bccd-42ee-974a-0256db0471ae.json,4c2dc2fa-bccd-42ee-974a-0256db0471ae
greedy,100,1,100,30000,False,1,,,,,greedy_415e7edb-774e-4b02-a715-bdf7790a1f66.json,415e7edb-774e-4b02-a715-bdf7790a1f66
optimized,100,1,200,30000,False,37,3.775e+17,2.55e+17,1000.0,10000.0,optimized_51e5a967-0f03-451a-9482-e0155c5539ae.json,51e5a967-0f03-451a-9482-e0155c5539ae
greedy,100,1,100,30000,False,37,3.775e+17,3.775e+17,5.0,10000000.0,greedy_5807f215-5a1f-462c-910c-ef9e07dd14ef.json,5807f215-5a1f-462c-910c-ef9e07dd14ef
optimized,100,1,200,30000,False,50,5e+17,1e+16,1.0,10000000.0,optimized_b49f47ca-3d4d-4bcc-bf7c-5dbd2dbf93c1.json,b49f47ca-3d4d-4bcc-bf7c-5dbd2dbf93c1
greedy,100,1,100,30000,False,1,1e+16,2.55e+17,5.0,10000.0,greedy_253f60b3-8ee4-429c-aaae-94286028f979.json,253f60b3-8ee4-429c-aaae-94286028f979
optimized,100,1,200,30000,False,1,,,,,optimized_01d3cb56-18e8-45c3-a363-b27fa64bb9f1.json,01d3cb56-18e8-45c3-a363-b27fa64bb9f1
optimized,100,1,200,30000,False,1,,,,,optimized_9ddc1d08-8b3c-4885-98dd-b04c6cbdae99.json,9ddc1d08-8b3c-4885-98dd-b04c6cbdae99
uniform,20,5,0,150000,False,90,3.775e+17,5e+17,31.0,1000000.0,uniform_dd8b7eaa-6e90-4265-8809-94d754e031af.json,dd8b7eaa-6e90-4265-8809-94d754e031af
optimized,100,1,200,30000,False,50,5e+17,3.775e+17,31.0,100000.0,optimized_2132c16e-b7b2-42ff-acf8-4207c4ef73b5.json,2132c16e-b7b2-42ff-acf8-4207c4ef73b5
greedy,100,1,0,30000,False,25,2.55e+17,2.55e+17,1.0,1000000.0,greedy_e880a882-d0d9-4c35-975f-1cc10d212a05.json,e880a882-d0d9-4c35-975f-1cc10d212a05
optimized,100,1,200,30000,False,1,,,,,optimized_2f81d1b0-a9a6-459d-a96f-6d280f2a7f7c.json,2f81d1b0-a9a6-459d-a96f-6d280f2a7f7c
optimized,100,1,200,30000,False,1,0.01,0.3775,1.0,1000.0,optimized_22b78382-6d76-4616-84c4-4dd24074bff7.json,22b78382-6d76-4616-84c4-4dd24074bff7
greedy,100,1,100,30000,False,25,2.55e+17,3.775e+17,177.0,10000000.0,greedy_f7de8d4c-1818-4286-a821-0ebf17b3d7d8.json,f7de8d4c-1818-4286-a821-0ebf17b3d7d8
optimized,100,1,200,30000,False,1,,,,,optimized_61b2ed1c-b158-4a36-bd5a-801a07425d90.json,61b2ed1c-b158-4a36-bd5a-801a07425d90
uniform,20,5,80,150000,False,50,1.325e+17,1.325e+17,5.0,10000.0,uniform_b3f23cfa-7ded-438d-ad3d-70912e854c36.json,b3f23cfa-7ded-438d-ad3d-70912e854c36
optimized,100,1,200,30000,False,1,,,,,optimized_3779f842-744a-4cf1-9045-bd237fc80de2.json,3779f842-744a-4cf1-9045-bd237fc80de2
optimized,100,1,200,30000,False,1,0.5,0.1325,31.0,100000.0,optimized_ebb0916a-ae71-4db3-94c7-27ee247a634e.json,ebb0916a-ae71-4db3-94c7-27ee247a634e
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,31.0,10000.0,greedy_6e49d7b2-9877-49e3-8b81-1664e4c6ac5d.json,6e49d7b2-9877-49e3-8b81-1664e4c6ac5d
uniform,20,5,80,150000,False,4,,,,,uniform_5c1c2707-5231-40d6-b812-fe631fbedce4.json,5c1c2707-5231-40d6-b812-fe631fbedce4
greedy,100,1,100,30000,False,37,3.775e+17,2.55e+17,31.0,10000.0,greedy_da34dd37-3927-4160-be1a-c335e7e55ff9.json,da34dd37-3927-4160-be1a-c335e7e55ff9
greedy,100,1,100,30000,False,1,1e+16,5e+17,1000.0,1000000.0,greedy_7c02d2a9-f806-4534-ab3f-7bfeb640d510.json,7c02d2a9-f806-4534-ab3f-7bfeb640d510
greedy,100,1,100,30000,False,1,,,,,greedy_4c6113ad-22c6-43ab-be60-58f4470502b3.json,4c6113ad-22c6-43ab-be60-58f4470502b3
greedy,100,1,100,30000,False,1,,,,,greedy_c029dea4-3cd2-4a0f-b5b2-97597ce81764.json,c029dea4-3cd2-4a0f-b5b2-97597ce81764
optimized,100,1,200,30000,False,1,,,,,optimized_8282a15c-64cf-48fa-9d1c-ead94ce9f3d3.json,8282a15c-64cf-48fa-9d1c-ead94ce9f3d3
greedy,100,1,100,30000,False,1,,,,,greedy_b3a9e501-98af-439a-b7b7-0a6e0719129a.json,b3a9e501-98af-439a-b7b7-0a6e0719129a
optimized,100,1,200,30000,False,1,,,,,optimized_2cdae9a3-8da1-4ac7-8514-f26a94c04df4.json,2cdae9a3-8da1-4ac7-8514-f26a94c04df4
uniform,20,5,80,150000,False,4,,,,,uniform_86e7d8a6-7a02-4bd7-b5ab-df087c4a3e80.json,86e7d8a6-7a02-4bd7-b5ab-df087c4a3e80
uniform,20,5,80,150000,False,4,,,,,uniform_fea26d6d-0c3f-4698-ab64-19dafb4570c0.json,fea26d6d-0c3f-4698-ab64-19dafb4570c0
optimized,100,1,200,30000,False,1,0.1325,0.01,31.0,100000.0,optimized_c65fbd8b-91e2-42ab-ae4f-b458a2daa6aa.json,c65fbd8b-91e2-42ab-ae4f-b458a2daa6aa
greedy,100,1,100,30000,False,1,,,,,greedy_00eea4bf-5116-431e-9dd9-22c91f256cb9.json,00eea4bf-5116-431e-9dd9-22c91f256cb9
optimized,100,1,0,30000,False,25,2.55e+17,3.775e+17,5.0,10000000.0,optimized_207e8f02-a11a-49c8-a90e-746ef42763b3.json,207e8f02-a11a-49c8-a90e-746ef42763b3
optimized,100,1,200,30000,False,13,1.325e+17,3.775e+17,1.0,10000.0,optimized_d071db9f-9600-4de5-bca9-500eadd1e79d.json,d071db9f-9600-4de5-bca9-500eadd1e79d
greedy,100,1,100,30000,False,1,,,,,greedy_ffdf8e0f-f761-43f8-9c25-b10dbfab085b.json,ffdf8e0f-f761-43f8-9c25-b10dbfab085b
greedy,100,1,100,30000,False,1,1e+16,1e+16,177.0,10000000.0,greedy_900a0eec-3230-4a9b-8e36-0db002e3f0a6.json,900a0eec-3230-4a9b-8e36-0db002e3f0a6
uniform,20,5,80,150000,False,4,,,,,uniform_05d9da8f-4cca-42af-bf33-96aba51374a8.json,05d9da8f-4cca-42af-bf33-96aba51374a8
optimized,100,1,200,30000,False,50,5e+17,1e+16,1.0,10000000.0,optimized_2821b910-a309-49f9-8356-6a43cb07dd08.json,2821b910-a309-49f9-8356-6a43cb07dd08
greedy,100,1,100,30000,False,13,1.325e+17,5e+17,1000.0,1000.0,greedy_18f37cc7-41d9-458e-9d7b-291933d049c0.json,18f37cc7-41d9-458e-9d7b-291933d049c0
optimized,100,1,200,30000,False,1,,,,,optimized_7e23c491-f70f-4f75-be6e-c7bf8984cb36.json,7e23c491-f70f-4f75-be6e-c7bf8984cb36
uniform,20,5,80,150000,False,4,,,,,uniform_8019e887-91de-4b5a-931f-53128e9eedd3.json,8019e887-91de-4b5a-931f-53128e9eedd3
greedy,100,1,100,30000,False,1,0.01,0.3775,31.0,1000.0,greedy_afbbc2d7-d1c5-4e94-b58a-2afca79a5fc5.json,afbbc2d7-d1c5-4e94-b58a-2afca79a5fc5
optimized,100,1,200,30000,False,1,,,,,optimized_63c52126-9436-4d72-a273-fc11a7ff5eb8.json,63c52126-9436-4d72-a273-fc11a7ff5eb8
uniform,20,5,80,150000,False,4,,,,,uniform_96295a2d-6045-4fea-a718-442f80523a9f.json,96295a2d-6045-4fea-a718-442f80523a9f
greedy,100,1,100,30000,False,1,,,,,greedy_7c0d4d83-8f6e-4f5b-8088-b0b9fafa2735.json,7c0d4d83-8f6e-4f5b-8088-b0b9fafa2735
greedy,100,1,100,30000,False,1,0.1325,0.01,1.0,100000.0,greedy_9c5b211f-6f21-4914-831b-03919e95c278.json,9c5b211f-6f21-4914-831b-03919e95c278
uniform,20,5,80,150000,False,4,0.1325,0.1325,5.0,10000000.0,uniform_ffe6fbd2-952a-4c1c-9c92-2496227a57da.json,ffe6fbd2-952a-4c1c-9c92-2496227a57da
optimized,100,1,200,30000,False,1,,,,,optimized_6c16a3db-94e0-47e5-a8b3-e793c3b65410.json,6c16a3db-94e0-47e5-a8b3-e793c3b65410
uniform,20,5,80,150000,False,4,0.5,0.1325,1000.0,10000.0,uniform_9846d928-10d6-4b47-a3f6-14d54cb3ab0b.json,9846d928-10d6-4b47-a3f6-14d54cb3ab0b
greedy,100,1,100,30000,False,1,,,,,greedy_73d7178a-8f22-4757-b731-b15f3cc6bc0e.json,73d7178a-8f22-4757-b731-b15f3cc6bc0e
greedy,100,1,100,30000,False,25,2.55e+17,1e+16,31.0,10000.0,greedy_7146bc3b-998a-448e-804c-9babac9644d7.json,7146bc3b-998a-448e-804c-9babac9644d7
greedy,100,1,100,30000,False,1,,,,,greedy_2b36ccb5-a05a-4437-82ba-b469a0837425.json,2b36ccb5-a05a-4437-82ba-b469a0837425
uniform,20,5,80,150000,False,4,0.255,0.3775,5.0,10000.0,uniform_20df409c-88a5-4cd9-b2eb-6852bded301b.json,20df409c-88a5-4cd9-b2eb-6852bded301b
optimized,100,1,200,30000,False,1,1e+16,3.775e+17,1000.0,10000.0,optimized_ee205e7d-8dfc-443c-9769-247202de2a39.json,ee205e7d-8dfc-443c-9769-247202de2a39
greedy,100,1,100,30000,False,13,1.325e+17,3.775e+17,1000.0,1000.0,greedy_2bd0ffe8-d7f0-4368-9557-e149218e6165.json,2bd0ffe8-d7f0-4368-9557-e149218e6165
uniform,20,5,80,150000,False,4,,,,,uniform_2c19b879-568b-43fc-8cd9-e694c5a1bd17.json,2c19b879-568b-43fc-8cd9-e694c5a1bd17
uniform,20,5,80,150000,False,4,0.1325,0.255,177.0,10000000.0,uniform_86eb7c12-9c81-4769-a165-31b6dfe3b7c3.json,86eb7c12-9c81-4769-a165-31b6dfe3b7c3
greedy,100,1,100,30000,False,1,,,,,greedy_2b6df970-c9d6-42f2-b26c-0651effa73e1.json,2b6df970-c9d6-42f2-b26c-0651effa73e1
optimized,100,1,200,30000,False,1,0.255,0.01,177.0,1000000.0,optimized_58f62eeb-0c5d-4932-9eb1-fd3bd7f6d98c.json,58f62eeb-0c5d-4932-9eb1-fd3bd7f6d98c
optimized,100,1,200,30000,False,1,0.5,0.1325,177.0,1000000.0,optimized_11c7ddd2-d6f5-418a-93d8-d73dd9bc7eb2.json,11c7ddd2-d6f5-418a-93d8-d73dd9bc7eb2
optimized,100,1,200,30000,False,1,,,,,optimized_49c27305-f24e-43fc-a9a5-edfa3b48310b.json,49c27305-f24e-43fc-a9a5-edfa3b48310b
greedy,100,1,100,30000,False,1,,,,,greedy_904865bc-4919-42ea-a06c-5156fe0d1a9e.json,904865bc-4919-42ea-a06c-5156fe0d1a9e
greedy,100,1,100,30000,False,1,,,,,greedy_e0cac19e-7e00-4102-a1eb-862769c79213.json,e0cac19e-7e00-4102-a1eb-862769c79213
greedy,100,1,100,30000,False,50,5e+17,1e+16,1000.0,10000.0,greedy_cec7a6e1-0645-4385-a973-da988c01c9fc.json,cec7a6e1-0645-4385-a973-da988c01c9fc
uniform,20,5,80,150000,False,96,5e+17,3.775e+17,5.0,10000.0,uniform_096a1744-15e2-4731-b759-8536d97d0a8f.json,096a1744-15e2-4731-b759-8536d97d0a8f
greedy,100,1,100,30000,False,1,,,,,greedy_ccde4f18-705e-4279-9a39-4ebfcb377388.json,ccde4f18-705e-4279-9a39-4ebfcb377388
uniform,20,5,0,150000,False,96,5e+17,1.325e+17,1000.0,1000.0,uniform_90e4446e-1219-48a2-aa36-6136688594e8.json,90e4446e-1219-48a2-aa36-6136688594e8
greedy,100,1,0,30000,False,13,1.325e+17,2.55e+17,1.0,100000.0,greedy_f4a745ed-460d-416d-bad0-415d9cb6c6f9.json,f4a745ed-460d-416d-bad0-415d9cb6c6f9
optimized,100,1,200,30000,False,1,1e+16,1.325e+17,31.0,10000.0,optimized_2b8eac0c-6ed7-4e06-899b-6d2afc148dd2.json,2b8eac0c-6ed7-4e06-899b-6d2afc148dd2
optimized,100,1,200,30000,False,50,5e+17,2.55e+17,1000.0,1000.0,optimized_41ffd777-97d0-4ca2-9832-1ddf487eb443.json,41ffd777-97d0-4ca2-9832-1ddf487eb443
optimized,100,1,200,30000,False,1,,,,,optimized_0cdd2236-6418-459b-9674-2dd447cc75e7.json,0cdd2236-6418-459b-9674-2dd447cc75e7
optimized,100,1,200,30000,False,1,,,,,optimized_1bf19234-5f38-4cbb-8c34-4b121e70ba55.json,1bf19234-5f38-4cbb-8c34-4b121e70ba55
optimized,100,1,200,30000,False,1,,,,,optimized_118c644f-9624-40bb-a878-ca54219afc39.json,118c644f-9624-40bb-a878-ca54219afc39
optimized,100,1,200,30000,False,50,5e+17,5e+17,5.0,10000.0,optimized_1a5aaeef-1cf4-4118-a9b1-5b6826a6da7b.json,1a5aaeef-1cf4-4118-a9b1-5b6826a6da7b
greedy,100,1,0,30000,False,25,2.55e+17,5e+17,31.0,1000000.0,greedy_e1821f6f-6cbc-4688-90c8-c6d1139c096f.json,e1821f6f-6cbc-4688-90c8-c6d1139c096f
uniform,20,5,80,150000,False,4,,,,,uniform_a0599b4a-e140-4f6f-8dfd-ee3bd2c538cc.json,a0599b4a-e140-4f6f-8dfd-ee3bd2c538cc
greedy,100,1,100,30000,False,1,0.3775,0.5,5.0,10000.0,greedy_716f28fc-7c99-4f8e-b9c1-dd32ebe3275c.json,716f28fc-7c99-4f8e-b9c1-dd32ebe3275c
uniform,20,5,80,150000,False,4,0.01,0.01,1000.0,1000.0,uniform_6e5eafe8-532d-4daf-8ac7-b3ced8626d21.json,6e5eafe8-532d-4daf-8ac7-b3ced8626d21
uniform,20,5,80,150000,False,4,0.1325,0.3775,1000.0,1000.0,uniform_94a567f1-d7cd-40fd-8d33-f850380c5868.json,94a567f1-d7cd-40fd-8d33-f850380c5868
optimized,100,1,0,30000,False,50,5e+17,5e+17,1000.0,1000.0,optimized_52c7f7c6-bf6b-4a3d-8a6d-5759a68e020e.json,52c7f7c6-bf6b-4a3d-8a6d-5759a68e020e
